@relation pofo680plusshutovaglove

@attribute sentence string
@attribute conceptOverlap {false,true}
@attribute similarity REAL
@attribute pmi REAL
@attribute dim1 REAL
@attribute dim2 REAL
@attribute dim3 REAL
@attribute dim4 REAL
@attribute dim5 REAL
@attribute dim6 REAL
@attribute dim7 REAL
@attribute dim8 REAL
@attribute dim9 REAL
@attribute dim10 REAL
@attribute dim11 REAL
@attribute dim12 REAL
@attribute dim13 REAL
@attribute dim14 REAL
@attribute dim15 REAL
@attribute dim16 REAL
@attribute dim17 REAL
@attribute dim18 REAL
@attribute dim19 REAL
@attribute dim20 REAL
@attribute dim21 REAL
@attribute dim22 REAL
@attribute dim23 REAL
@attribute dim24 REAL
@attribute dim25 REAL
@attribute dim26 REAL
@attribute dim27 REAL
@attribute dim28 REAL
@attribute dim29 REAL
@attribute dim30 REAL
@attribute dim31 REAL
@attribute dim32 REAL
@attribute dim33 REAL
@attribute dim34 REAL
@attribute dim35 REAL
@attribute dim36 REAL
@attribute dim37 REAL
@attribute dim38 REAL
@attribute dim39 REAL
@attribute dim40 REAL
@attribute dim41 REAL
@attribute dim42 REAL
@attribute dim43 REAL
@attribute dim44 REAL
@attribute dim45 REAL
@attribute dim46 REAL
@attribute dim47 REAL
@attribute dim48 REAL
@attribute dim49 REAL
@attribute dim50 REAL
@attribute dim51 REAL
@attribute dim52 REAL
@attribute dim53 REAL
@attribute dim54 REAL
@attribute dim55 REAL
@attribute dim56 REAL
@attribute dim57 REAL
@attribute dim58 REAL
@attribute dim59 REAL
@attribute dim60 REAL
@attribute dim61 REAL
@attribute dim62 REAL
@attribute dim63 REAL
@attribute dim64 REAL
@attribute dim65 REAL
@attribute dim66 REAL
@attribute dim67 REAL
@attribute dim68 REAL
@attribute dim69 REAL
@attribute dim70 REAL
@attribute dim71 REAL
@attribute dim72 REAL
@attribute dim73 REAL
@attribute dim74 REAL
@attribute dim75 REAL
@attribute dim76 REAL
@attribute dim77 REAL
@attribute dim78 REAL
@attribute dim79 REAL
@attribute dim80 REAL
@attribute dim81 REAL
@attribute dim82 REAL
@attribute dim83 REAL
@attribute dim84 REAL
@attribute dim85 REAL
@attribute dim86 REAL
@attribute dim87 REAL
@attribute dim88 REAL
@attribute dim89 REAL
@attribute dim90 REAL
@attribute dim91 REAL
@attribute dim92 REAL
@attribute dim93 REAL
@attribute dim94 REAL
@attribute dim95 REAL
@attribute dim96 REAL
@attribute dim97 REAL
@attribute dim98 REAL
@attribute dim99 REAL
@attribute dim100 REAL
@attribute metaphor {0,1}

@data
'cloud smoke',true,0.585954149089,?,-0.5210030004382133,0.35889169480651617,0.28954699635505676,0.5682700127363205,0.5668500065803528,-0.7812700271606445,-0.08750800136476755,-0.6604030020534992,-0.8234919905662537,-0.185291507281363,-0.410282988101244,0.17937200143933296,0.9270299971103668,-0.6864029914140701,-0.0034670010209083557,0.3182299733161926,0.5461200177669525,0.7308299914002419,0.6864899843931198,0.42621998488903046,-1.5968399345874786,0.08209510101005435,0.8741400092840195,1.114650011062622,-0.07538001239299774,0.06804001331329346,0.0051400065422058105,0.6071999818086624,0.29250001907348633,0.5070600062608719,0.10553299821913242,-0.09811997413635254,-0.4924900084733963,-0.19160100352019072,0.011090010404586792,-0.21001949976198375,-0.18491999804973602,0.0037359967827796936,-0.09315001964569092,-0.5186300277709961,0.021200060844421387,-0.27978000044822693,0.46924999356269836,0.345223993062973,-0.2636300325393677,-0.19039198756217957,0.902510017156601,-0.3386300206184387,0.5386719852685928,1.4035929776728153,0.08259998261928558,0.034460000693798065,0.6435899436473846,-0.062140047550201416,-0.4744900017976761,-0.8078999519348145,0.46695999056100845,-0.00288999080657959,0.031199932098388672,0.3541090041399002,-0.23135998845100403,-0.9482199549674988,-0.6827699840068817,-0.16136500239372253,0.35773999989032745,-0.1255199909210205,-0.6383900046348572,0.41190004348754883,0.7756500244140625,0.39420002698898315,-0.137363001704216,0.22774997353553772,-1.1045270562171936,-0.4073440134525299,-0.0021899938583374023,-0.09561799839138985,0.06852006912231445,0.2342199683189392,0.45079000294208527,0.7744000181555748,-0.17250996828079224,0.5104799792170525,0.4659799784421921,-0.6650230269879103,0.23510000109672546,0.8267399370670319,0.05537998676300049,-0.11777400225400925,1.153740033507347,-0.017360031604766846,-0.5012900233268738,0.5779799818992615,-0.020049989223480225,0.051740020513534546,1.488510012626648,0.04394999146461487,0.046890996396541595,-0.019836001098155975,-0.389629989862442,0.4861150234937668,0
'cloud face',false,0.410232231512,?,-0.3571700006723404,0.040529996156692505,-0.4488000124692917,0.11878000199794769,0.15278001129627228,-0.29166996479034424,0.6724559729918838,-0.9320800006389618,0.6734780073165894,-0.18245000671595335,0.4743870012462139,-0.29111799225211143,0.3203999996185303,-0.3284729868173599,-0.197650995105505,-0.4917530119419098,0.9900600016117096,0.3817199766635895,1.2944699823856354,0.11229999363422394,-1.304625746794045,-0.008813899476081133,0.1284720003604889,-0.03706997632980347,-0.6807000041007996,0.08732002973556519,0.08441001176834106,1.4416899681091309,-0.6701299846172333,0.5902500003576279,-0.39816700480878353,-0.346919983625412,-0.17258699983358383,0.33951899874955416,-0.763590008020401,0.18682050635106862,0.4000200033187866,0.31209398806095123,0.6988110095262527,0.14281000196933746,-0.4316599369049072,0.12954998016357422,-0.9458300173282623,0.2615639865398407,0.5535339834168553,-0.21164199709892273,0.09181001782417297,0.08431997895240784,0.6596699804067612,0.5001430250704288,0.11678998172283173,0.35455000400543213,-0.2666900008916855,-0.7038400769233704,-0.4283600002527237,-0.27880001068115234,0.3186099976301193,0.881600022315979,0.03240001201629639,-0.018570005893707275,0.09084999561309814,0.1800600290298462,0.36743998527526855,0.5328949987888336,-0.40324002504348755,0.5999400019645691,0.17232996225357056,-1.1029599606990814,1.0726000368595123,-0.3348499685525894,-0.16887300461530685,-0.435284998267889,0.6658430099487305,0.2961759865283966,-0.6419200003147125,0.05428600311279297,1.4082500338554382,-0.5347800031304359,0.5244299918413162,0.6381980180740356,-0.7561399340629578,-0.017103999853134155,0.1540999859571457,-0.6329820267856121,1.1882499754428864,1.0129399597644806,1.2576000094413757,-0.7914099991321564,0.8767180293798447,1.0482099950313568,0.1305209957063198,-0.04138000309467316,-0.6827699765563011,0.21199001371860504,1.0438069999217987,0.2213819921016693,-0.019482001662254333,0.04019860131666064,-0.930079996585846,0.29644499719142914,1
'cloud memory',false,0.282387442146,?,-0.2757599949836731,-0.30914002656936646,0.09408000111579895,-0.4484799951314926,0.14333000779151917,0.11302000284194946,0.5743159716948867,-0.45680999755859375,0.03532799705862999,0.4156399667263031,0.34999699518084526,-0.05522799864411354,0.4103520065546036,0.3838369995355606,-0.5706809870898724,-0.9467200040817261,0.43178999423980713,0.4050099849700928,0.977429986000061,-0.9199800044298172,-0.7291199564933777,0.8147321115247905,0.25134600326418877,-0.011640012264251709,-0.24187999963760376,1.0558499991893768,0.6514100134372711,0.6490699946880341,-1.0214499831199646,-0.24446000158786774,-0.6897670235484838,-1.034060001373291,0.18302999436855316,-0.17272099386900663,-0.2178100049495697,0.3833305083680898,0.010429993271827698,-0.46840600669384,0.1334100067615509,1.2517600059509277,-1.7562599778175354,0.0012000203132629395,-1.0617400109767914,0.06666399538516998,1.1487299799919128,-0.3254919946193695,-0.3794199824333191,0.5215999819338322,0.7878899872303009,0.603683028370142,-0.0413300096988678,0.8166200071573257,-0.7898499965667725,0.18518996238708496,-1.0997400134801865,-0.7671999931335449,0.8579500019550323,0.15567001700401306,-0.19120001792907715,0.7334699928760529,-0.14638999104499817,-0.28571993112564087,-0.7148799896240234,-0.1833849996328354,0.18008649977855384,0.401980996131897,0.07541996240615845,-0.513369970023632,-0.16345998644828796,-0.4308299794793129,-0.019161000847816467,-1.1635700166225433,-0.8293370008468628,-0.014021001756191254,-0.18342599738389254,-0.7435539737343788,0.653590053319931,-0.8819400072097778,0.5462899953126907,0.3752700090408325,0.4436400234699249,-0.3916200175881386,0.21396000683307648,-1.024580031633377,1.7215500175952911,-1.3771600425243378,0.5483719855546951,0.29096999764442444,1.0254340283572674,0.4463199973106384,0.2930599972605705,-1.1501100063323975,-1.1573399901390076,-0.8236699998378754,1.0107309985905886,0.5451699793338776,-0.9363269880414009,1.0251589938998222,-0.40373000502586365,0.1051349937915802,1
'cloud liquid',true,0.498485335832,?,0.13275998830795288,-0.10315999388694763,-0.138030007481575,-0.05537000298500061,0.2877000141888857,0.12753000855445862,-0.8563240105286241,-0.7652900069952011,-0.3377320170402527,-0.5555500090122223,-0.3219730146229267,0.32589200511574745,0.5644840076565742,-0.8293529897928238,-0.1428919993340969,-0.1484600007534027,0.7448640018701553,0.42969998717308044,-0.46553003787994385,0.5979299992322922,-1.1690599471330643,0.4879821012727916,0.5399100035429001,0.8463299870491028,0.3737799972295761,0.12623000144958496,0.23388999700546265,0.4694199860095978,0.13308000564575195,-0.16405999660491943,-0.0578600000590086,-0.9571299850940704,1.4245199412107468,0.6625589774921536,-0.5020100027322769,-0.18273949692957103,-0.8626199513673782,-0.755466029047966,0.5502680093050003,0.6310699880123138,-0.8854799568653107,0.8573400378227234,0.31001999974250793,0.48589399456977844,-0.031350016593933105,-0.5585520267486572,0.9807000160217285,0.3113599866628647,0.5703539848327637,0.4917829968035221,-0.13218000531196594,-0.06964999437332153,-1.0014900267124176,0.010149955749511719,0.14788000285625458,-0.7945998907089233,0.8138000071048737,0.2415900081396103,0.08819997310638428,0.5462699979543686,0.047089993953704834,0.3336700201034546,-0.6109519861638546,-0.6088749766349792,-0.6045899987220764,-0.030750006437301636,-0.6131899952888489,0.37849998474121094,0.5761400163173676,0.2943500280380249,-0.12738099694252014,-0.008899986743927002,-0.849856972694397,-1.0314239859580994,0.3267500102519989,-0.23363400250673294,1.3186400532722473,0.09402000904083252,-0.12436999380588531,0.5748770162463188,-0.42733997106552124,-0.3060600087046623,0.8146299570798874,-1.2330100536346436,-0.2970359995961189,-0.204398013651371,-0.4582200050354004,-0.7483700215816498,1.0431960299611092,0.7490764888934791,0.5556299984455109,-0.5207200050354004,0.2187400460243225,0.300340011715889,0.7821799963712692,0.07739999890327454,0.0485989972949028,0.4091789945960045,-0.2288850024342537,-0.5246350020170212,1
'color drawing',true,0.438076309417,?,-0.6511400192975998,-0.43383002281188965,0.055390000343322754,-0.5690099895000458,-0.31950998306274414,-0.025349974632263184,0.90242999792099,-0.13072999566793442,0.14596699178218842,0.5665500089526176,-0.07437998056411743,0.21846997737884521,0.626350000500679,0.2880700081586838,0.2525099813938141,0.09395000338554382,0.6368400007486343,-0.3882908953819424,0.5538299679756165,-0.2589099854230881,-0.6893540173768997,-0.6768199950456619,0.07582001388072968,0.41808997839689255,0.555609941482544,1.0412800312042236,1.2007099986076355,-0.6782899796962738,0.019109994173049927,-0.010380029678344727,1.111810028553009,0.8938900232315063,-0.4479300230741501,-0.32957999408245087,0.7210199981927872,0.38751001190394163,0.16616900265216827,0.8876599967479706,0.8362699747085571,-0.3997090011835098,0.5337499976158142,-1.042820006608963,-0.8686060011386871,0.09380000084638596,-0.643889993429184,0.973210021853447,0.2601559981703758,-0.060426998883485794,-0.30197301134467125,-0.8320200443267822,0.4466100037097931,0.3198779970407486,0.012899994850158691,0.12260007858276367,0.3656340092420578,0.35940003395080566,-0.034029990434646606,1.4007700085639954,0.4761199951171875,-0.47336700931191444,-0.5065799951553345,0.37213993072509766,-0.26005998253822327,-0.5159000009298325,0.8503700494766235,-0.15212199836969376,0.7412659972906113,-1.2005999684333801,-0.37734000384807587,0.08169001340866089,0.274740993976593,-0.004989981651306152,0.12150999903678894,0.30932531459257007,1.1570799797773361,-0.18048003315925598,0.019641999155282974,-0.06581799685955048,0.8280089870095253,-0.41161999106407166,-0.9520899951457977,-0.8236240185797215,0.5830160267651081,0.6952502196654677,0.24764001369476318,0.08772299438714981,0.49285998940467834,-0.30406999588012695,0.8197479881346226,0.714849978685379,0.26142000406980515,0.04488000273704529,-0.34459200128912926,-0.14216000586748123,-0.686020003631711,0.14600998163223267,-0.6327100396156311,-1.041560024023056,-0.3103340044617653,-0.24918299540877342,0
'color judgement',false,0.133225073299,?,-0.7980800271034241,0.9408299922943115,-0.9860800206661224,-0.5559000074863434,1.0967100262641907,-0.06079995632171631,0.7482199966907501,0.05268700048327446,0.33556699752807617,0.5904200077056885,-0.698529988527298,-1.2953599691390991,0.3573950007557869,0.09673000872135162,0.7616699784994125,0.5658294636523351,0.13725700229406357,-0.8273699879646301,0.8481899723410606,-0.8941699862480164,-0.9632400125265121,0.4351699948310852,0.3718990087509155,0.278949998319149,0.740949958562851,-0.02993999421596527,0.456930011510849,-0.9180499613285065,0.03412999212741852,-0.8586200326681137,0.15276002883911133,0.8907800167798996,-0.2722800374031067,-0.22909899801015854,0.9944499731063843,-0.2294800030067563,0.24335899949073792,0.19919997453689575,0.4542199969291687,0.31592002511024475,0.8065299987792969,-1.3664700090885162,-1.6496999859809875,0.3909999951720238,-0.5458899736404419,0.9021000117063522,-0.5331539884209633,0.8267109729349613,0.09353998303413391,-0.6908400356769562,-0.15526998043060303,0.252238005399704,-0.37122000753879547,0.5006300210952759,0.8676840215921402,-1.2054199576377869,-0.18933998048305511,0.9274399876594543,0.5580800175666809,0.16502001881599426,-0.22737799398601055,1.0872399508953094,-0.06643998622894287,0.29538001120090485,1.168010026216507,0.49982698261737823,1.3435500264167786,-0.7934689745306969,0.1839199662208557,1.1463200151920319,0.19482100009918213,-0.16249001026153564,-1.0155289471149445,0.4199853013269603,0.8509199768304825,0.16637000441551208,0.6262830197811127,-0.20557599514722824,0.08190999738872051,-0.024849995970726013,-0.5296899974346161,-0.9919300228357315,0.26296599581837654,-0.03900380153208971,-0.13669002056121826,0.209492988884449,0.3456619866192341,-0.4249500036239624,0.6512099951505661,0.9171199798583984,0.36136000603437424,0.34681999683380127,0.5016880072653294,-0.9462000280618668,-1.4009699821472168,-0.8549800217151642,-1.7334900498390198,-0.5978200137615204,0.12715500220656395,-0.1661429964005947,1
'color idea',false,0.413912299291,?,-0.8805400133132935,0.043179988861083984,-0.3816100060939789,-0.602979987859726,0.25352001190185547,0.6616900116205215,0.4535899944603443,0.4319699928164482,-0.5958229899406433,0.4778430126607418,-0.11084997653961182,-0.976931981742382,0.5141700059175491,0.23257000744342804,-0.008000016212463379,0.9086199998855591,0.3781699985265732,-0.9457300007343292,1.1583299785852432,-0.48342298716306686,-0.7027710154652596,-0.8068099915981293,0.5531899929046631,0.6112099811434746,0.943369947373867,0.07905000448226929,0.9662700146436691,0.25909003615379333,0.24407999217510223,-0.8231800273060799,0.7894500195980072,-0.4146699905395508,-0.6162830218672752,0.13857001066207886,0.32001999020576477,-0.015777000226080418,0.004900000989437103,0.580109991133213,-0.03554999828338623,0.2699500024318695,0.692520022392273,-1.4262800067663193,-1.2421300113201141,-0.07189599797129631,-0.5274699926376343,0.47561000287532806,-0.10025399923324585,-0.0768829993903637,0.10889998078346252,-0.34268003702163696,0.33595000207424164,-0.2711919844150543,-0.4907200038433075,0.3840000629425049,0.674434021115303,0.9457999467849731,-0.21032999455928802,0.2833399772644043,0.34599995613098145,-0.7435500025749207,-0.36273999512195587,0.7922999262809753,-0.5272719953209162,-0.08117999881505966,0.2697000503540039,0.23746700584888458,0.45583999156951904,-1.3363999724388123,-0.17566001415252686,0.715829998254776,-0.28439898788928986,0.39563901349902153,0.4050009846687317,0.43501529796049,1.6685499548912048,0.186489999294281,-0.16399699449539185,0.3776340112090111,1.0392489805817604,-0.4672999978065491,-0.2784849964082241,-0.6040100157260895,0.23399599269032478,0.2614801889285445,0.6502499580383301,-0.4084170088171959,0.3083613868802786,-0.44923000037670135,1.400879979133606,0.9336299896240234,0.009951002895832062,0.2437399923801422,-0.07963900081813335,-0.20697500556707382,-0.19580000638961792,0.03328000009059906,-0.4649200439453125,-0.7180800139904022,-0.37048400193452835,-0.49354302510619164,1
'color wall',true,0.333816271735,?,-0.7390000075101852,0.22019998729228973,-0.16440499573946,0.006880015134811401,0.48203100450336933,0.6778000146150589,1.5075600147247314,0.900100015103817,0.013475999236106873,1.0804199874401093,-1.2865599691867828,-1.0764399766921997,0.022489994764328003,0.025830000638961792,0.5589209794998169,-0.12265998125076294,0.9568099826574326,-0.22916999459266663,0.8309099674224854,0.5220000147819519,-1.1697100102901459,-0.44861799478530884,1.0588899850845337,-0.47310999780893326,0.2495599389076233,0.9246500134468079,1.1478700041770935,0.13667002320289612,-0.019060000777244568,-0.6117600277066231,-0.2469099760055542,0.782240018248558,-0.6213100254535675,-0.8812199831008911,0.47461719205603004,-0.13349999953061342,0.19937899708747864,0.6216099858283997,-0.4490100145339966,-0.44276100397109985,0.21744399704039097,-0.17340004444122314,-0.6363799870014191,-0.46129999309778214,-0.8133899793028831,0.43474000692367554,-0.11857999861240387,-0.399969007819891,-0.4912300109863281,-0.06860005855560303,0.4790100008249283,0.12420300394296646,-0.4851199984550476,0.6629800200462341,0.7197240144014359,1.489400029182434,0.7792099863290787,1.2093899846076965,-0.26670002937316895,-1.0175500214099884,-0.01303999125957489,0.47234994173049927,-0.6665599942207336,-0.9352599829435349,1.2886610180139542,-0.01132500171661377,-0.08507001399993896,-0.9757999703288078,-0.5351550113409758,1.1156800091266632,0.3503909856081009,-0.5647000074386597,0.4176810085773468,0.20641530258581042,1.2782099843025208,0.9487899839878082,-0.5995469987392426,-0.6203459873795509,0.0997992972843349,-0.2351139932870865,-1.0996499955654144,-1.3918400406837463,0.7111160047352314,-0.0980798015370965,-0.2265399992465973,0.5925329998135567,0.8331100046634674,-0.09318000078201294,0.17465001344680786,0.45326998829841614,-0.6717900112271309,0.32714998722076416,0.015053000301122665,-0.2842650040984154,-0.6149750053882599,-0.25359800457954407,-1.7112500369548798,-0.48944002389907837,-0.2002439871430397,-0.6007029972970486,0
'commit act',false,0.492030258556,?,-0.3584600016474724,0.7412149719893932,-0.32272398471832275,1.2365800142288208,-0.0311410054564476,0.06893998384475708,0.3458799719810486,-0.21003000438213348,0.5525400005280972,1.0830600261688232,-0.22108699847012758,1.499430000782013,-0.18601995706558228,0.4015600085258484,-0.13722799625247717,-0.5750990062952042,-0.714620977640152,-0.5042900443077087,0.21000003814697266,0.08115001022815704,-0.3124200254678726,-0.31324005126953125,-1.029719978570938,0.3698999881744385,-0.23661401122808456,-0.13933998346328735,0.20128998905420303,0.016939997673034668,0.9123959988355637,0.4494999945163727,-0.3007160034030676,-0.7284300327301025,-0.30490000545978546,-0.005959987640380859,0.8766899704933167,-0.2696250006556511,0.46191019751131535,-0.5346499681472778,0.14948100596666336,0.7937099933624268,-0.315170019865036,0.7367499768733978,0.29330000281333923,-0.13818998634815216,-1.4274699687957764,0.7106869891285896,0.10590001940727234,-0.49774501472711563,-0.2589700222015381,0.2854999303817749,0.1300389962270856,-0.5933399796485901,-0.6927909702062607,-0.801110029220581,0.20741000771522522,0.9919800162315369,0.2427000105381012,0.2708199620246887,-0.38020002841949463,0.1409200131893158,-0.3135822070762515,-0.07991799898445606,-0.6174399852752686,-0.42768001556396484,-0.837039977312088,-0.10056600347161293,0.4332200214266777,0.7603100091218948,-0.5755320154130459,0.5763900056481361,-0.03900299221277237,-0.32669997215270996,-0.6912949830293655,-0.2753000035881996,-0.5784999877214432,0.553721996024251,0.1453860066831112,-0.3199670072644949,0.3217199742794037,0.9948199987411499,0.9567400217056274,1.3734599947929382,-1.1394100189208984,0.11449000239372253,0.6496399641036987,-0.39420001208782196,-0.2819800078868866,0.5106319785118103,-0.1071568001061678,0.3302600085735321,-0.2023099660873413,0.44179999828338623,0.9546699821949005,-1.541480004787445,0.0567699670791626,-1.0160599648952484,0.18215999007225037,0.6365039870142937,0.37941600009799004,-0.053009986877441406,0
'communicate message',true,0.537593975468,?,0.18583499267697334,-0.30855000019073486,-0.3485099822282791,0.842009961605072,-0.6292800009250641,0.028040051460266113,-0.4624110013246536,-0.2366899847984314,0.689150020480156,-0.17635400407016277,0.36667399667203426,-0.1192299872636795,0.616009995341301,-0.5278140269219875,-0.6286499947309494,-0.8033799827098846,-0.10162399709224701,1.2398300170898438,-0.030239999294281006,0.13858002424240112,-0.3456899970769882,-0.3578299880027771,0.6711499989032745,-0.3349300026893616,-0.17814001441001892,-0.8857299983501434,-0.20362499728798866,-0.8679600059986115,0.75484998524189,0.24049699306488037,-0.8919800147414207,0.4912300705909729,-0.8719499707221985,-0.4063600152730942,0.7162700071930885,-0.10508999228477478,0.005139991641044617,0.011392001062631607,0.3130800127983093,0.12820299342274666,0.6170399934053421,0.33516499400138855,-1.3652999997138977,-0.1689659971743822,-0.4188699722290039,0.7908699810504913,0.3033500015735626,0.17516899481415749,-0.15318399667739868,0.4001699984073639,-0.7193339765071869,-0.0012599825859069824,0.0021700263023376465,0.11848002672195435,0.43050002306699753,1.7582000494003296,0.5737269930541515,-0.44102898985147476,-0.9558199644088745,-0.08086000382900238,-0.10429700836539268,0.4357300400733948,0.4434720054268837,0.13229000568389893,-0.08943099901080132,0.30114999413490295,0.2479960952186957,-0.20061999559402466,0.41575998812913895,0.2437400072813034,-0.32614000141620636,0.06368999183177948,0.4259200096130371,-0.1611999273300171,0.27969998121261597,-0.8549499660730362,-0.43925800174474716,-0.5694060288369656,0.7082660272717476,0.254069983959198,0.21061500161886215,0.4189299941062927,0.0498499870300293,0.5834899842739105,-0.07270002365112305,0.3255299963057041,0.5060030072927475,0.9680799692869186,-0.15879999101161957,0.9422300159931183,0.17767630238085985,-0.022210001945495605,0.08559000492095947,-0.7870100140571594,0.05248600244522095,0.36903199553489685,-0.47288402169942856,-0.2519800066947937,0.07536199688911438,-0.6954299807548523,0
'communicate anxiety',true,0.273408568153,?,-0.05628560157492757,-0.31522999703884125,-0.4907199889421463,0.1541299894452095,1.1178800165653229,0.24844002723693848,0.43216001987457275,-0.043459951877593994,0.7614000290632248,-0.20873200334608555,0.8888939823955297,-0.40396998822689056,1.040499985218048,-0.20183002948760986,-0.9974400252103806,-0.5693219797685742,0.6484200209379196,0.6623420231044292,-0.5005999803543091,0.3088200092315674,-0.355459988117218,-0.5232200026512146,1.063789963722229,-0.5791800059378147,0.028439998626708984,-0.5499380081892014,-0.8415800184011459,0.4806100130081177,0.8313839882612228,0.4290899932384491,0.01709900051355362,1.1979100480675697,0.13999000191688538,-0.033100008964538574,1.2818900346755981,0.08498001098632812,-1.1401699781417847,-0.3366190046072006,0.22736001014709473,-0.19879699870944023,0.22052998840808868,0.45101000368595123,-0.574099987745285,0.496270015835762,-1.3271400034427643,0.6199399828910828,-0.48509998619556427,-0.305580984801054,-0.3073510006070137,0.5675599873065948,0.043886005878448486,0.8291100263595581,0.8952100276947021,0.14612001180648804,-0.0183599591255188,1.076799988746643,-0.17541003227233887,-0.1741899847984314,0.9150992967188358,-0.4837000072002411,-0.6893070302903652,-0.31704992055892944,-0.6152780279517174,-0.5531100034713745,-0.047759994864463806,-0.2884800136089325,-0.45291998982429504,1.463129997253418,-0.2905700206756592,0.0724400132894516,0.0882900059223175,0.005750000476837158,1.4827100038528442,-1.7240899503231049,0.7621629908680916,-0.94725002348423,-0.21394800394773483,-0.2949700355529785,0.8908259943127632,-0.16111300699412823,0.07848000526428223,-0.13816699385643005,-0.1268499791622162,-0.05947999656200409,-0.444100022315979,0.20222999528050423,0.8133400082588196,0.7028829716145992,0.4727500081062317,0.8447000086307526,0.7511262865737081,0.1437000036239624,0.29924599826335907,-0.6592700034379959,-0.3814850077033043,-0.8597880005836487,-1.6855300068855286,-0.09011995792388916,-0.10543899983167648,-0.04051999747753143,0
'communicate disease',false,0.26853932012,?,-0.1640149988234043,-0.6909100264310837,0.05708000063896179,0.04728998243808746,0.4675399959087372,0.8995800316333771,-0.6642000079154968,-0.3533099889755249,0.4756000339984894,0.6311699748039246,0.78571399115026,-0.917199969291687,-0.11702001094818115,-0.6144600287079811,-1.4710500091314316,-1.0088499784469604,-0.25189000368118286,1.589780032634735,-0.49344998598098755,0.35926002264022827,-0.5709349885582924,-0.5333499982953072,0.46634799242019653,-0.44875000417232513,-0.6529700011014938,-1.6979300379753113,-0.8122500032186508,0.8889299929141998,1.2824899852275848,0.15853999555110931,-0.299189992249012,0.5912200212478638,-0.8663699626922607,0.2738659977912903,0.7085500061511993,0.4827300161123276,-0.10259000211954117,-0.16627900302410126,0.9774100184440613,-0.7697470150887966,0.6631199866533279,-0.37026001513004303,0.007080018520355225,1.1004000455141068,-1.79721999168396,-0.36984002590179443,-0.5855599790811539,0.45632900670170784,0.7258999794721603,0.7281999886035919,-0.8534040153026581,1.134050041437149,0.6912200152873993,0.2664000391960144,0.36364002525806427,0.7460999488830566,0.8295199871063232,-0.31120098754763603,0.1522499918937683,-0.8792099952697754,-0.45573699101805687,-0.41704994440078735,-0.6137880310416222,-0.34551000595092773,-0.8817800134420395,-0.5848800241947174,0.8971000015735626,0.5208999812602997,-0.682610034942627,0.0887099951505661,0.32544001936912537,-0.023769989609718323,1.470420002937317,-1.9452499449253082,-0.13270002603530884,0.7655500024557114,0.25557199865579605,-0.6255200281739235,0.9234060123562813,-0.14998850715346634,-0.7247200012207031,-0.6713999807834625,0.5830600261688232,-0.30706000328063965,0.19140005111694336,-0.2394300065934658,0.44776999950408936,0.5622099786996841,0.9983600378036499,-0.6386800110340118,-0.2371436981484294,1.1436699628829956,-0.43991002440452576,-0.9908700287342072,0.10300499945878983,-0.49272799491882324,-0.722320020198822,0.32580000162124634,-0.6547390148043633,1.2453900575637817,1
'communicate room',false,0.254147171106,?,-0.024812001734972,-0.6100900024175644,-0.13594000041484833,0.31471898779273033,0.6132200062274933,-0.33746999502182007,-0.388502998277545,-1.8517799973487854,0.9120972263626754,0.10183998942375183,-0.5207459721714258,-0.2800639867782593,0.5458289980888367,-1.0975600481033325,-0.3191799968481064,-0.5375939793884754,0.3295000046491623,0.24990001320838928,-0.4056699872016907,0.5424200296401978,-0.12145999073982239,-0.6683449987322092,0.6604399979114532,0.5083999633789062,-0.7847900092601776,0.11937999725341797,-0.008110001683235168,0.6584300100803375,1.2995100021362305,0.41557999700307846,-0.22228000313043594,1.257761050015688,-0.354220986366272,-0.4708999842405319,0.6565580070018768,-0.6934899389743805,0.20453998446464539,-0.311489000916481,-0.31203997135162354,0.6497229970991611,-0.3317500054836273,1.2546400278806686,-0.9907099902629852,0.13573001325130463,-1.4305599927902222,0.31668998301029205,1.0036299675703049,-0.4190310053527355,-0.9637500196695328,0.2634200155735016,-0.15831799805164337,0.9953000247478485,0.7469900101423264,-0.20556992292404175,0.5552660264074802,2.622599959373474,0.7990300059318542,0.06749001145362854,-0.28421998023986816,-0.7235299944877625,0.4245229996740818,-0.025649964809417725,-0.10008800774812698,-1.2305700182914734,-0.10672999918460846,0.49817200005054474,-1.0752099454402924,0.5027699917554855,0.7318799942731857,-0.15356799960136414,-0.3791799992322922,0.11066000163555145,0.25143998861312866,-1.2016299664974213,0.9350309893488884,-0.46014000475406647,-0.2067980021238327,-0.339540034532547,-0.0061869993805885315,-0.2918500006198883,0.2678040023893118,-0.24106699228286743,-0.6138469874858856,0.25133199989795685,-0.6368999481201172,0.22395000234246254,-0.06551998853683472,1.114119976758957,-0.11152997612953186,0.4975600093603134,-0.6067237285897136,0.7833899855613708,-0.41964998841285706,-0.4192956993356347,0.19900500029325485,-0.12406100332736969,-0.7009900212287903,-0.5260599851608276,-0.7303489968180656,0.08171800523996353,1
