@relation shutovaglove

@attribute sentence string
@attribute conceptOverlap {false,true}
@attribute similarity REAL
@attribute pmi REAL
@attribute dim1 REAL
@attribute dim2 REAL
@attribute dim3 REAL
@attribute dim4 REAL
@attribute dim5 REAL
@attribute dim6 REAL
@attribute dim7 REAL
@attribute dim8 REAL
@attribute dim9 REAL
@attribute dim10 REAL
@attribute dim11 REAL
@attribute dim12 REAL
@attribute dim13 REAL
@attribute dim14 REAL
@attribute dim15 REAL
@attribute dim16 REAL
@attribute dim17 REAL
@attribute dim18 REAL
@attribute dim19 REAL
@attribute dim20 REAL
@attribute dim21 REAL
@attribute dim22 REAL
@attribute dim23 REAL
@attribute dim24 REAL
@attribute dim25 REAL
@attribute dim26 REAL
@attribute dim27 REAL
@attribute dim28 REAL
@attribute dim29 REAL
@attribute dim30 REAL
@attribute dim31 REAL
@attribute dim32 REAL
@attribute dim33 REAL
@attribute dim34 REAL
@attribute dim35 REAL
@attribute dim36 REAL
@attribute dim37 REAL
@attribute dim38 REAL
@attribute dim39 REAL
@attribute dim40 REAL
@attribute dim41 REAL
@attribute dim42 REAL
@attribute dim43 REAL
@attribute dim44 REAL
@attribute dim45 REAL
@attribute dim46 REAL
@attribute dim47 REAL
@attribute dim48 REAL
@attribute dim49 REAL
@attribute dim50 REAL
@attribute dim51 REAL
@attribute dim52 REAL
@attribute dim53 REAL
@attribute dim54 REAL
@attribute dim55 REAL
@attribute dim56 REAL
@attribute dim57 REAL
@attribute dim58 REAL
@attribute dim59 REAL
@attribute dim60 REAL
@attribute dim61 REAL
@attribute dim62 REAL
@attribute dim63 REAL
@attribute dim64 REAL
@attribute dim65 REAL
@attribute dim66 REAL
@attribute dim67 REAL
@attribute dim68 REAL
@attribute dim69 REAL
@attribute dim70 REAL
@attribute dim71 REAL
@attribute dim72 REAL
@attribute dim73 REAL
@attribute dim74 REAL
@attribute dim75 REAL
@attribute dim76 REAL
@attribute dim77 REAL
@attribute dim78 REAL
@attribute dim79 REAL
@attribute dim80 REAL
@attribute dim81 REAL
@attribute dim82 REAL
@attribute dim83 REAL
@attribute dim84 REAL
@attribute dim85 REAL
@attribute dim86 REAL
@attribute dim87 REAL
@attribute dim88 REAL
@attribute dim89 REAL
@attribute dim90 REAL
@attribute dim91 REAL
@attribute dim92 REAL
@attribute dim93 REAL
@attribute dim94 REAL
@attribute dim95 REAL
@attribute dim96 REAL
@attribute dim97 REAL
@attribute dim98 REAL
@attribute dim99 REAL
@attribute dim100 REAL
@attribute metaphor {0,1}

@data
'capture neutron',false,0.213313557052,?,-0.737960010766983,-1.1800299882888794,0.6636599898338318,1.1362199783325195,1.3218899965286255,0.3814700096845627,-0.013940006494522095,-0.657309003174305,-0.12709200009703636,-0.45188000798225403,0.5966020077466965,0.9834100306034088,-0.5029760040342808,-1.0127400159835815,-0.784794993698597,0.6603499948978424,0.018877997994422913,-0.2601099908351898,-1.5703599900007248,0.7030000016093254,1.0833600163459778,-0.7677299976348877,1.1886999905109406,0.49777501076459885,-0.8854100108146667,-0.9903599768877029,-0.407370001077652,-1.1028200089931488,0.9162430167198181,-0.5323720127344131,0.3386149927973747,-0.19514001160860062,0.16352003812789917,-0.3805600106716156,0.25578001141548157,-0.22172996401786804,-0.3200729936361313,0.43536999821662903,0.10529899783432484,-0.5926499962806702,0.4250199943780899,-1.0544000267982483,1.3966969400644302,-1.0027300119400024,-0.07771199941635132,0.2636599987745285,0.4065219946205616,-0.5007699877023697,0.13005029293708503,-0.36726000905036926,0.3467799723148346,0.7205200046300888,1.1150799989700317,0.6135600209236145,-0.20284003019332886,-0.7626399993896484,0.8297100067138672,-0.6956349927932024,1.1259599924087524,0.06479001045227051,0.005649983882904053,0.6670099496841431,-0.3359699994325638,-0.9688800182193518,-0.7600300312042236,0.17533699795603752,0.013630002737045288,-0.3468000069260597,-0.5656700059771538,0.3894699960947037,0.2717359960079193,-0.12505999207496643,-1.4658689722418785,-0.7534999996423721,-0.11670000851154327,0.1316200066357851,-0.9411989822983742,0.7229099869728088,-0.4646400213241577,0.5695330128073692,0.18757998943328857,-0.5976900160312653,-0.3030799925327301,0.6366600096225739,-0.6253199875354767,-1.2433599457144737,-0.15230000019073486,-0.21810698509216309,0.03474000096321106,1.2357299625873566,0.5253199934959412,-1.3710999935865402,1.338200032711029,-0.42816001176834106,-0.2917500138282776,0.2982199788093567,-0.5902100056409836,1.0936589613556862,1.0039429916068912,0.4220200255513191,0
'claw way',false,0.234219314978,?,-0.028380006551742554,0.473829984664917,-1.2449700236320496,-0.29040999710559845,-0.519430011510849,-0.5445500016212463,0.1922730002552271,-0.2603190094232559,0.0029589980840682983,-0.5863199755549431,-0.16769000887870789,0.7686349749565125,0.3282899856567383,0.7083999961614609,-0.5022700130939484,0.9470100104808807,0.29729999601840973,-0.9193699955940247,0.6211320012807846,-0.42802999913692474,0.2404300570487976,-0.4811300039291382,-1.0593100190162659,0.464709997177124,0.38509000837802887,0.25929996371269226,-0.1412399709224701,0.2723599970340729,-0.0508549977093935,-0.6028200089931488,0.5357029885053635,-0.7125329868867993,-0.30993999540805817,0.3475400060415268,-0.3313499987125397,-0.3281470015645027,-0.11063998937606812,0.029269998893141747,0.4027319997549057,-0.34602001309394836,0.531569005921483,0.6624700129032135,-0.41933899745345116,-0.059289999306201935,-0.1383500099182129,0.13940000534057617,-0.6437900066375732,0.7242499887943268,0.1546773004811257,0.8395400196313858,-0.958299994468689,0.22768998891115189,-0.4786999821662903,-0.18400001525878906,-0.07829001545906067,1.7707200646400452,0.343359999358654,-0.5297400057315826,-2.042619988322258,-0.36560000479221344,0.9658100008964539,-0.3820499777793884,0.06309299170970917,1.8575999960303307,-0.7610410004854202,0.11268100515007973,-0.520359992980957,-0.3033599928021431,-0.11192001402378082,-0.1744300127029419,0.03622499853372574,0.5845650006085634,-0.30896399170160294,1.1594699919223785,-0.536750003695488,0.21219001710414886,-1.1490060463547707,0.24464000761508942,0.3930339999496937,0.5995490066707134,-0.5480559952557087,-0.538953997194767,-0.07016998529434204,-0.024653997272253036,1.5481589883565903,-0.350490003824234,0.28752298653125763,0.28213999420404434,0.4856799840927124,1.1917999982833862,-0.1408500075340271,0.7225199937820435,0.8179399967193604,0.029656998813152313,0.931879997253418,-0.7241899967193604,-0.21533901244401932,0.0957999974489212,0.3520899713039398,-1.069000020623207,1
'claw doorknob',false,0.0833747921325,?,-0.04069000482559204,0.79391098767519,-0.8854800164699554,-0.1917099952697754,-0.5728530064225197,-0.4619700014591217,0.1987329963594675,-0.3341450095176697,-0.6198379993438721,-0.9729399681091309,-0.6283300220966339,0.9238599762320518,0.5284289866685867,0.23124998807907104,-0.85725998878479,0.3449400067329407,0.901199996471405,-0.9202300012111664,-0.30014799535274506,0.60037000477314,1.1721300184726715,-0.03751000016927719,-0.3097600042819977,1.0127699822187424,-0.10414999723434448,0.4586389698088169,-0.1654999852180481,-0.2662979862652719,0.31367398612201214,-0.38482004404067993,-0.10121700167655945,-0.07846700120717287,-0.720569983124733,-0.7352699935436249,-0.1166519969701767,-0.29695999994874,-0.1453399658203125,0.5459769833832979,-0.02147001028060913,-0.12765002250671387,-0.008987999521195889,0.38640000112354755,-0.7477099895477295,0.007650002837181091,-0.501910001039505,0.6641440168023109,-0.418853010982275,0.2983199805021286,0.3133299946784973,0.13905790739227086,-1.3621699810028076,0.3242589868605137,-0.09832599759101868,1.1681670248508453,-0.10617001354694366,-1.4697199761867523,0.17849001288414001,0.11974000930786133,-0.46705998480319977,0.06119999289512634,0.9867500066757202,0.05071002244949341,0.13325299322605133,1.9363949932157993,0.5549990087747574,-0.1557599902153015,-0.6843900084495544,-0.08242999762296677,-0.050390005111694336,-0.14099997282028198,0.20930799841880798,-0.3223050069063902,-1.2024199664592743,0.2192367957904935,0.13235999643802643,-0.09742699563503265,-1.1907000429928303,0.28505000472068787,-0.7549459747970104,0.30323001742362976,0.1489340029656887,-0.23913400620222092,-0.9441500008106232,0.1555900014936924,-0.4935610145330429,0.05728998780250549,-0.31310999393463135,-0.232510007917881,-0.41725000739097595,1.2335899472236633,-0.450509998947382,-0.252269983291626,0.2635999917984009,0.13805999793112278,0.09052997827529907,-1.0100900083780289,-0.43518000841140747,-0.45683999359607697,0.9278299808502197,-0.09814999997615814,1
'claw rival',true,0.0969639229823,?,-0.22644001245498657,0.3857799768447876,-0.8105200231075287,-0.32472099363803864,-1.263379991054535,-0.07068599760532379,-0.3637669887393713,0.7982299625873566,0.1485700011253357,-1.2503899931907654,-0.04454001784324646,0.8698929771780968,0.3543099910020828,0.872409999370575,0.17956000566482544,1.4726999998092651,0.5996699929237366,0.18581002950668335,0.05243599973618984,-0.5969299823045731,0.04527002573013306,0.6042599678039551,-1.1188600063323975,-0.2155499905347824,0.28266000747680664,1.102209985256195,-0.3184899836778641,-0.20426398515701294,0.07680399902164936,-0.6283000111579895,-0.4573669880628586,-0.5334830181673169,-0.5563500076532364,0.7772100269794464,-0.7561499923467636,-0.3499009981751442,-0.8375099748373032,0.17368699796497822,0.6642500013113022,-0.6109012479428202,0.17697900719940662,0.44823499768972397,-0.8060100078582764,0.26993000507354736,-0.5719299912452698,0.257860004901886,0.09289997816085815,0.03537997603416443,0.09744799882173538,-0.1291400045156479,-0.7771299779415131,-0.3665500283241272,-0.6393600106239319,0.3966200351715088,-1.2375499904155731,1.0930200219154358,1.2102599740028381,-0.8361700177192688,-1.0605099648237228,-0.5995500087738037,0.8186399936676025,1.007140040397644,-0.31426699459552765,1.737989991903305,-0.09008100628852844,-0.557449996471405,-0.19859529356472194,-1.0745899751782417,-0.5944200158119202,-1.1932500004768372,0.808259978890419,0.20090499706566334,0.5318000018596649,0.763079971075058,0.5617899745702744,0.17231999337673187,-1.3803200423717499,0.53192999958992,1.0565940327942371,0.2112399935722351,-1.129346001893282,0.3902459964156151,-0.36726999282836914,-0.3186100013554096,0.8435990065336227,0.3238599896430969,1.3903400301933289,-1.150790013372898,-0.6473099887371063,1.4941099882125854,-0.32950999587774277,0.10029000043869019,1.1782099604606628,-0.6167399734258652,1.5624499917030334,-0.6077800095081329,-0.011640012264251709,-0.7685099989175797,-0.5051800608634949,-0.6092400103807449,1
'climb hill',true,0.409811948684,1.66192464272463,0.350940003991127,0.23072900250554085,-0.015933997929096222,0.5182599723339081,-0.1613599956035614,-0.5784900188446045,0.3482700288295746,0.043599992990493774,0.07486000657081604,0.5374400019645691,0.7727900147438049,0.8302740007638931,-0.11666880128905177,-0.654575988650322,0.4200270026922226,-0.405129998922348,-0.747219979763031,0.7098000049591064,1.0353519655764103,-0.01572060026228428,0.38221001625061035,-0.24613001197576523,0.06642499938607216,1.1764800250530243,0.35711000859737396,-0.5369300097227097,-0.6453199684619904,-0.6555719971656799,0.8144800066947937,-1.157220020890236,-0.5614300072193146,-0.6691490039229393,-1.003910006955266,-0.06976999342441559,0.11043998599052429,0.4288599491119385,0.3049600124359131,-0.5992300063371658,0.2927899956703186,0.3126299977302551,0.45719999074935913,0.7411200106143951,-0.2038699835538864,-0.040150001645088196,-0.017190009355545044,0.6638899892568588,0.1202700138092041,0.02707900106906891,-0.37867000699043274,-0.6634080037474632,-0.16169000044465065,0.7614699974656105,-0.10381369711831212,1.048490047454834,0.2957330122590065,1.2008998394012451,0.5319500118494034,0.592069998383522,0.4460800290107727,-0.20872001349925995,-0.16388029837980866,0.05519998073577881,-0.6699299961328506,-0.5635499954223633,-0.4842199981212616,1.3362300395965576,-1.1124459840357304,-0.7077199816703796,0.6074599847197533,-0.9429670199751854,0.3229299783706665,-0.5780100002884865,0.34810003638267517,0.5796949714422226,-0.4746299907565117,0.01380997896194458,-0.7225100100040436,-0.30432000756263733,1.1604599952697754,-0.4673899710178375,0.2501359898597002,0.6075699925422668,-0.33660003542900085,-0.6117699891328812,0.06058499962091446,-1.149040013551712,-0.17170000076293945,0.39103996753692627,-0.4136299788951874,-0.1802699863910675,0.6399500072002411,0.9255599975585938,0.14048999547958374,-0.9982176711782813,0.8443399965763092,-0.6786490082740784,0.1934880018234253,-0.32428098656237125,-0.3046000003814697,-0.20934999734163284,0
'climb sale',false,0.167955403929,?,-0.6656000167131424,0.21388400346040726,-0.025609999895095825,0.8425699695944786,-0.7789300084114075,-0.6033300161361694,-0.6639399826526642,-0.07510000467300415,-0.05603998899459839,-0.22870999574661255,0.6949100196361542,0.26406002044677734,-0.26759999990463257,-0.45329999178647995,-0.04522299766540527,-0.05757001042366028,-0.40310999751091003,-0.22381001710891724,-0.5865680240094662,-0.18294759467244148,0.7351400181651115,0.38283998519182205,-0.12519099935889244,0.6484780162572861,0.18732600659132004,-0.18413360556587577,-0.7763809710741043,-0.7730740010738373,1.489650011062622,-1.1740200221538544,-0.37136000394821167,-1.0922299921512604,0.36452999524772167,0.6110700070858002,0.3125399798154831,0.46797996759414673,-0.8010299801826477,0.33688001334667206,1.5598199963569641,1.314520001411438,-1.5404199957847595,0.8779600262641907,-0.3472839891910553,0.1073799878358841,0.22340399399399757,0.6425799950957298,0.7387700080871582,0.5396540127694607,0.10412000119686127,0.3493799567222595,-1.0983199775218964,-0.72690000385046,-0.13856399804353714,1.6377330273389816,0.7439000010490417,0.07779991626739502,0.8170700222253799,0.9129500091075897,-1.084399938583374,0.29753999412059784,0.206579705234617,0.4607839807868004,-0.3316600024700165,-0.5527800023555756,-0.7196299731731415,0.7354150135070086,-0.2189360000193119,-0.9003199934959412,0.5962499901652336,-0.2970700263977051,-0.3327300101518631,0.18168999999761581,0.39223000407218933,0.12660999968647957,-0.33264799416065216,-0.2038699984550476,0.09354999661445618,-0.13074001669883728,2.644219994544983,-0.9633599817752838,-0.8154600560665131,1.2824999690055847,-1.0234200358390808,-1.1495499908924103,0.5946499928832054,-0.29822999238967896,0.0930900052189827,0.061079978942871094,0.2374899983406067,0.5596399903297424,0.2056799829006195,0.5188499987125397,-0.42465000599622726,0.34196230862289667,0.5543700158596039,-0.5783860050141811,-3.200024366378784E-4,-0.6530299782752991,-0.20381999015808105,0.15444999933242798,1
'climb path',false,0.53872426196,?,-0.08115999400615692,-0.0471699982881546,-0.13955700397491455,0.39104998111724854,-1.373199999332428,-0.4816800355911255,-0.3107599914073944,0.24162700027227402,-0.1369819976389408,-0.4612699896097183,1.0352300107479095,-0.12645000219345093,-0.8228200078010559,-0.2509099841117859,-0.4410829693078995,-4.2000412940979004E-4,-0.4881799817085266,0.4562490088865161,0.17124200239777565,-0.1922576017677784,0.412990003824234,-0.12689999490976334,-0.058664001524448395,0.7604780197143555,0.1986120082437992,-1.0573800355196,-0.4637599587440491,-0.17966002225875854,0.5412057926878333,-0.42555999755859375,-0.31637001037597656,-1.194790005683899,-0.01933000050485134,-0.023829996585845947,-0.018540024757385254,1.173261970281601,-0.07262099534273148,0.3964499980211258,0.4637700319290161,0.4153200089931488,0.6278800368309021,0.5761600136756897,-1.1464699804782867,-0.23568689916282892,0.26956499367952347,0.6009959951043129,-0.18100997805595398,-0.3478359915316105,0.25041599571704865,-1.2749599814414978,-0.7122400104999542,-0.05147100239992142,-0.19557499885559082,0.019999980926513672,-0.22784999012947083,0.32679998874664307,-0.858120009303093,-0.45242002606391907,-0.6431999206542969,-0.07871000468730927,0.19866970693692565,0.18494999408721924,-0.24913900345563889,-0.001940011978149414,-1.1444999873638153,0.3703800141811371,0.25619400665163994,-0.04765000939369202,0.43982698768377304,0.12711000442504883,-0.20069001615047455,0.02645999938249588,-0.4797299802303314,0.926685020327568,-1.2233200073242188,0.48803001642227173,-0.4994699954986572,0.3161199986934662,0.6490399986505508,0.057669997215270996,0.3493029922246933,-0.15389001369476318,0.24247997999191284,-0.44516998529434204,0.24222000688314438,-1.2177500128746033,0.16500400472432375,0.04962998628616333,0.5142220035195351,0.5841299891471863,0.13436001539230347,-0.23037999868392944,0.12404000759124756,-0.6176277091726661,0.27278000116348267,0.0777900218963623,0.05839899927377701,-0.12410998344421387,0.1433200240135193,-0.36987999081611633,1
'climb price',false,0.429295750606,?,-0.20329998433589935,-0.013259992003440857,-0.13113699853420258,0.6450159698724747,-0.2316400110721588,0.5644400119781494,-0.11646997928619385,0.3899900019168854,0.4798700213432312,-0.20658999681472778,0.9354300051927567,0.7171400040388107,0.048920005559921265,-0.2751699984073639,-0.1753229945898056,-0.28083600103855133,0.8079299926757812,0.3653700053691864,-0.15189800038933754,-0.13337760046124458,0.004559993743896484,0.7780800238251686,-0.30269500240683556,0.4160900115966797,-0.35347001254558563,-0.20335900597274303,-0.7776599712669849,0.21908998489379883,1.2059900164604187,-0.7722700238227844,-1.053050011396408,-1.3222100138664246,0.09709200076758862,0.26166999340057373,0.1875399947166443,0.35168999433517456,-0.8855599761009216,-0.09695499658118933,0.6904900223016739,1.5744600296020508,-0.7899499833583832,0.9097999930381775,-0.2978699803352356,0.07619000971317291,0.14641199260950089,0.11752000451087952,0.8417499959468842,1.1103939674794674,0.2944759940728545,0.711679995059967,-1.0367700159549713,0.018689997494220734,-0.09908199775964022,0.7550400495529175,0.6275800168514252,0.5648000240325928,-0.0985029935836792,0.5160100013017654,-0.9574999809265137,0.39038999378681183,-0.4271902986802161,1.006309986114502,0.6395799964666367,-0.6844800114631653,-0.5428700149059296,1.2283400297164917,-0.6348160244524479,-0.0817900002002716,-0.28303998708724976,-0.6697800159454346,0.003059983253479004,-0.056703001260757446,0.00965002179145813,-0.4625749737024307,-0.27309899777173996,-0.20458000898361206,-0.5223599970340729,0.22339799627661705,2.0065200328826904,-0.995199978351593,-0.5588900148868561,0.5837999880313873,-0.17722001671791077,0.13808000087738037,0.7162100300192833,-0.158270001411438,0.6274600028991699,0.36764001846313477,0.37241700291633606,0.39121000468730927,0.11100000143051147,-0.2975800037384033,-0.15202000737190247,0.6646222779527307,1.0428400337696075,-0.7667200118303299,-0.6418319791555405,0.03440001606941223,-0.001659989356994629,-0.0900959987193346,1
'clog drain',false,0.396372135119,?,0.5179999768733978,-0.06224900111556053,-0.11111049936152995,0.16691997647285461,-0.41737899743020535,0.7650790065526962,-1.1398999691009521,-0.23760998994112015,-0.004639983177185059,-0.097340302541852,-0.0230880007147789,-0.13392001390457153,0.3220899999141693,-0.23880000412464142,-0.5977080166339874,1.0704819485545158,0.5961840292438865,0.23681699484586716,1.2101539447903633,0.07371997833251953,0.44843000173568726,-0.96765998005867,1.1763270013034344,0.6930449977517128,0.37522000074386597,-0.6577860061079264,-0.7542600333690643,-0.20136000216007233,0.4313560016453266,-0.18764999508857727,-0.04614001512527466,-0.5146300047636032,0.8696300089359283,-0.131879985332489,0.924158051609993,-0.037470005452632904,0.3602690100669861,0.10479998588562012,-7.699951529502869E-4,0.38088996708393097,0.6367700099945068,1.0190100371837616,-0.07999992370605469,0.32102999091148376,-0.47154998779296875,0.30820998549461365,0.6567820012569427,0.04828000068664551,0.4229300022125244,-0.3199179992079735,0.5499689877033234,0.22001001238822937,-0.9064899832010269,-0.5448390208184719,0.17529000341892242,1.5145559422671795,-0.33246201276779175,1.0962199866771698,-0.16322001814842224,0.6527599990367889,-0.22377000004053116,0.31967800110578537,0.49990539671853185,-0.2461099624633789,-1.6996599435806274,0.9787299633026123,-0.12360000610351562,0.07015001773834229,-0.5099269896745682,-0.2632400393486023,-0.11107960040681064,-1.1973699927330017,-0.41759997606277466,-0.5851899832487106,-0.13628200441598892,-0.09702000021934509,0.770300030708313,-0.49250999093055725,-0.4905199408531189,-0.9084000289440155,-0.8009100258350372,0.11985200084745884,0.8995099663734436,-0.14640799537301064,0.0541900098323822,0.41457000374794006,0.006324999034404755,-0.8890699967741966,-0.652067992836237,-0.08561599627137184,-0.35196997225284576,-0.14881999790668488,-0.15640997886657715,-0.19686999917030334,0.25668301433324814,-0.19593001157045364,-0.4611799120903015,-0.06870000064373016,0.009050004184246063,0.4374200105667114,0
'clog horse',false,0.136222374611,?,-0.9012899696826935,-0.48583298921585083,-0.24894049600698054,0.16774001717567444,-0.23755000531673431,0.9723100066184998,-1.0385099798440933,-0.31474999338388443,1.1153600215911865,0.6328796725720167,0.4318080097436905,-0.505920022726059,-1.0770400166511536,0.7478499859571457,-0.18640002608299255,-0.4460979774594307,0.122840017080307,0.29679999500513077,0.9241899400949478,-0.2902320083230734,-1.0304400324821472,-0.29944198578596115,1.2178369984030724,1.2031350508332253,-0.3511900007724762,-0.5787360016256571,-0.10230004787445068,0.03600999712944031,0.09630000591278076,-0.5374080091714859,0.7795000076293945,0.006590008735656738,-0.056410014629364014,-0.46626996994018555,-0.9907719939947128,-0.5015000030398369,1.4983899593353271,-0.9309699833393097,-0.34105800837278366,0.1624699831008911,-0.12522998452186584,-0.25955699384212494,-1.3291049525141716,0.9238899648189545,0.3353400006890297,0.8177939876914024,0.5477220118045807,0.2929299771785736,-0.2617599815130234,0.6346300542354584,0.6884789764881134,0.30323401466012,-0.6823100000619888,-0.6406589709222317,-0.4401400089263916,1.4376560561358929,0.5197179913520813,-0.28383001685142517,-0.7602200210094452,0.7758200019598007,-0.5464800074696541,-0.5308200120925903,-0.01906001567840576,-0.5743399858474731,-1.638260006904602,0.7786699533462524,0.751300036907196,-0.3850099742412567,-0.3591970056295395,-1.5681099891662598,0.3261703953612596,-0.5824079886078835,0.050408996641635895,-0.7973499894142151,-0.22293200343847275,-0.3889000117778778,0.30831003189086914,0.0846799910068512,1.1941199898719788,0.1073799729347229,-0.06503000855445862,-0.1326029971241951,-0.3406449891626835,-0.40519799664616585,-0.30239999294281006,0.46828000247478485,1.0953199937939644,0.3566500023007393,-1.0027999877929688,0.07566000521183014,0.2780200242996216,1.24733005464077,-0.8030699789524078,-0.9112000167369843,0.8159800171852112,0.29510000348091125,1.1642600297927856,-0.05618999898433685,-0.8095099925994873,1.2320300042629242,1
'clog market',false,0.0986631769684,?,-0.7742899954319,-0.3271930068731308,-0.4502804859075695,-0.5290399938821793,-0.13615000247955322,2.086899995803833,-0.37963998317718506,0.6438100263476372,0.4433700144290924,0.6295096855610609,0.3077379912137985,0.3632029853761196,-0.25845900923013687,0.685680016875267,-0.7596100121736526,-0.14694800227880478,1.0573300421237946,0.18859949382022023,0.7844299376010895,-0.0487000048160553,-0.8367000222206116,0.03199002146720886,0.7093400061130524,-0.3016749992966652,0.5668300092220306,0.26039401255548,-1.455290049314499,0.41491997241973877,1.1363199949264526,-1.1326600313186646,0.3621169961988926,-0.705130010843277,0.6641799807548523,-0.8700119778513908,-0.328002005815506,-0.2268499955534935,-0.17934998869895935,-0.3532490059733391,-0.18624799698591232,1.5854700207710266,0.033280014991760254,1.2098099887371063,-1.157689943909645,-0.31333600729703903,0.07825000584125519,1.0008099973201752,-0.21880799531936646,-0.11124999821186066,0.31676000356674194,1.106929987668991,0.5650489926338196,0.20384001731872559,-0.18966329749673605,-0.6896390281617641,-0.031640008091926575,2.4691559188067913,0.8981379866600037,0.29351000487804413,-2.1878200471401215,0.7619999945163727,-0.2290400043129921,0.31849999725818634,1.114009976387024,-0.134660005569458,-0.5600380022078753,1.4060359746217728,-0.25540000200271606,0.19543004035949707,-0.7935869842767715,-1.0066690146923065,0.13509040628559887,-0.44717298448085785,0.5736800134181976,0.04298001527786255,0.4953779950737953,0.43219999969005585,0.8398800194263458,0.13251999765634537,1.8279799818992615,0.13758999109268188,-0.8995100557804108,-0.3167029842734337,0.43540000915527344,-0.376748014241457,0.39667999744415283,1.0671700090169907,0.7028999999165535,0.681749977171421,-0.4018399864435196,0.29083000123500824,-1.1624899506568909,-0.4071200042963028,-0.40413998067379,-0.01774001121520996,1.0627300143241882,-1.1567800343036652,0.04880005121231079,0.21119999885559082,-0.6529499888420105,-0.28214001655578613,1
'clog mind',false,0.0727522444983,?,-0.659639984369278,-0.2266630083322525,-1.018130479613319,-0.4211837947368622,-0.3577669970691204,0.3035399913787842,-0.6967099756002426,0.24584000557661057,0.6694400161504745,0.43113970570266247,0.018970999866724014,0.3481769859790802,-0.3362500071525574,0.4443800002336502,-0.3842700123786926,0.03833500295877457,0.9784000217914581,-0.7438800185918808,1.4425999522209167,-0.462430015206337,-0.16485000401735306,-0.5574899911880493,1.4491400122642517,0.78626499325037,0.16489000618457794,-0.6194760147482157,-1.0104100406169891,0.40331000089645386,0.12343999743461609,-0.44277800992131233,0.4280499964952469,-1.0102199912071228,0.6864399909973145,-0.44884997606277466,0.2274179905653,0.23804999887943268,0.8934800028800964,-0.48820000886917114,-0.272987999022007,1.094319999217987,0.7479700148105621,-0.003559991717338562,-1.7895999550819397,-0.28773000091314316,1.110450029373169,0.7921009883284569,0.09319210052490234,-0.17817500233650208,0.00830000638961792,0.4344399869441986,-0.2910810112953186,0.5786300152540207,-0.4719099849462509,-0.9526989422738552,-0.41440001130104065,2.070855986326933,-0.4138120114803314,0.23523999750614166,-0.6223799884319305,0.8103899955749512,-0.8236800208687782,-1.0386699438095093,0.9833999872207642,1.0412700176239014,-1.3891800045967102,1.0139699876308441,-0.3515999913215637,-0.587013978511095,0.27608300745487213,-0.933040015399456,-0.26280959392897785,-0.6501899883151054,0.03141000121831894,0.11361002922058105,0.14830099791288376,-0.23401600681245327,0.4757170230150223,0.6637099981307983,1.0011799931526184,-0.20950300991535187,0.18861199170351028,-0.37437301129102707,0.24006998538970947,0.08975899964570999,0.9047999978065491,-0.07684998214244843,0.34494999796152115,0.15239400044083595,-0.2550300061702728,0.0643099993467331,-0.27991996705532074,0.1257060021162033,-0.869189977645874,-0.684689998626709,0.25830601528286934,-0.5129600167274475,0.819430023431778,0.47318997979164124,-0.03465999662876129,0.12422001361846924,1
'cloud smoke',true,0.585954149089,?,-0.5210030004382133,0.35889169480651617,0.28954699635505676,0.5682700127363205,0.5668500065803528,-0.7812700271606445,-0.08750800136476755,-0.6604030020534992,-0.8234919905662537,-0.185291507281363,-0.410282988101244,0.17937200143933296,0.9270299971103668,-0.6864029914140701,-0.0034670010209083557,0.3182299733161926,0.5461200177669525,0.7308299914002419,0.6864899843931198,0.42621998488903046,-1.5968399345874786,0.08209510101005435,0.8741400092840195,1.114650011062622,-0.07538001239299774,0.06804001331329346,0.0051400065422058105,0.6071999818086624,0.29250001907348633,0.5070600062608719,0.10553299821913242,-0.09811997413635254,-0.4924900084733963,-0.19160100352019072,0.011090010404586792,-0.21001949976198375,-0.18491999804973602,0.0037359967827796936,-0.09315001964569092,-0.5186300277709961,0.021200060844421387,-0.27978000044822693,0.46924999356269836,0.345223993062973,-0.2636300325393677,-0.19039198756217957,0.902510017156601,-0.3386300206184387,0.5386719852685928,1.4035929776728153,0.08259998261928558,0.034460000693798065,0.6435899436473846,-0.062140047550201416,-0.4744900017976761,-0.8078999519348145,0.46695999056100845,-0.00288999080657959,0.031199932098388672,0.3541090041399002,-0.23135998845100403,-0.9482199549674988,-0.6827699840068817,-0.16136500239372253,0.35773999989032745,-0.1255199909210205,-0.6383900046348572,0.41190004348754883,0.7756500244140625,0.39420002698898315,-0.137363001704216,0.22774997353553772,-1.1045270562171936,-0.4073440134525299,-0.0021899938583374023,-0.09561799839138985,0.06852006912231445,0.2342199683189392,0.45079000294208527,0.7744000181555748,-0.17250996828079224,0.5104799792170525,0.4659799784421921,-0.6650230269879103,0.23510000109672546,0.8267399370670319,0.05537998676300049,-0.11777400225400925,1.153740033507347,-0.017360031604766846,-0.5012900233268738,0.5779799818992615,-0.020049989223480225,0.051740020513534546,1.488510012626648,0.04394999146461487,0.046890996396541595,-0.019836001098155975,-0.389629989862442,0.4861150234937668,0
